dataset_id,track_id,selection_id,selection_role,source_zip_path,internal_path,row_number,metric_name,raw_metric_value,longitude,latitude,altitude_m,x_local_m,y_local_m,z_local_m,x_aligned_m,y_aligned_m,bs_distance_m,bs_bearing_deg,bs_elevation_deg,note,x_m,y_m,field_score,combined_metric_risk,global_confidence,metric_confidence,poor_proximity,nearest_measured_dist_m,nearest_poor_dist_m,predicted_sinr_db,predicted_throughput_mbps
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,42,measured_sinr_db,18.0,-78.6971638,35.726515,30.17,-112.23986660159122,-107.26667309556962,30.17,401.5050411567796,129.67223050501997,156.3133261888568,226.29788506413058,6.672970607996918,,401.5050411567796,129.67223050501997,1.0166459990641086,1.019583528310716,1.0,1.0,1.0,0.0,0.0,18.0,199.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,43,measured_sinr_db,18.0,-78.6972264,35.7264411,30.146,-117.8852385217118,-115.47751653256162,30.146,395.859669236659,121.46138706802796,166.01513062929197,225.59112866338808,6.272858349119282,,395.859669236659,121.46138706802796,1.0385224613944783,1.0453205428170333,1.0,1.0,1.0,0.0,0.0,18.0,188.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,44,measured_sinr_db,18.0,-78.6972897,35.7263672,30.022,-123.59410625971321,-123.68851529013992,30.022,390.1508014986576,113.25038831044967,175.78080298743575,224.97812527748755,5.882306975005212,,390.1508014986576,113.25038831044967,1.058410154422087,1.068717828731867,1.0,1.0,1.0,0.0,0.0,18.0,178.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,45,measured_sinr_db,18.0,-78.6973518,35.7262944,30.008,-129.19482204718318,-131.77724384646214,30.008,384.55008571118765,105.16165975412744,185.4199664127817,224.4330541072297,5.571043092552293,,384.55008571118765,105.16165975412744,1.070342770238652,1.0827562002807674,1.0,1.0,1.0,0.0,0.0,18.0,172.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,46,measured_sinr_db,18.0,-78.6974074,35.7262294,29.771,-134.20944145293797,-138.999349990846,29.771,379.5354663054328,97.93955360974357,194.0322896175288,223.99559077652708,5.252687431301081,,379.5354663054328,97.93955360974357,1.1160844642021526,1.1365699578848854,1.0,1.0,1.0,0.0,0.0,18.0,149.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,47,measured_sinr_db,18.0,-78.6974547,35.726173,29.854,-138.4753075239294,-145.26571268986,29.854,375.26960023444144,91.67319091072957,201.4845364684249,223.6290762359631,5.081497632098801,,375.26960023444144,91.67319091072957,1.0504550772110435,1.0593589143659337,1.0,1.0,1.0,0.0,0.0,18.0,182.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,48,measured_sinr_db,17.0,-78.6974944,35.7261269,29.888,-142.05607531157366,-150.3879385798883,29.888,371.68883244679716,86.55096502070128,207.6442839963668,223.36805857972985,4.939739186000801,,371.68883244679716,86.55096502070128,1.1267641553579784,1.1491343004211512,1.0,1.0,1.0,0.0,0.0,17.0,165.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,49,measured_sinr_db,17.0,-78.6975253,35.7260915,29.914,-144.84325307068733,-154.32137841506665,29.914,368.9016546876835,82.61752518552294,212.403553756818,223.1853637263689,4.835793306356193,,368.9016546876835,82.61752518552294,1.1426743097800653,1.1678521291530182,1.0,1.0,1.0,0.0,0.0,17.0,157.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,50,measured_sinr_db,17.0,-78.6975464,35.7260661,29.974,-146.7462100879411,-157.14342072566552,29.974,366.9986976704297,79.79548287492406,215.75742400402416,223.04045960761235,4.776399664859709,,366.9986976704297,79.79548287492406,1.148640617688348,1.1748713149274683,1.0,1.0,1.0,0.0,0.0,17.0,154.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,51,measured_sinr_db,14.0,-78.6975563,35.7260533,29.959,-147.63887121475264,-158.565370509362,29.959,366.1060365436182,78.37353309122759,217.39924793065035,222.95634190092812,4.736260139691813,,366.1060365436182,78.37353309122759,1.2463090781469348,1.2897753860552177,1.0,1.0,1.0,0.0,0.0,14.0,169.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,52,measured_sinr_db,16.0,-78.6975575,35.7260498,29.989,-147.74664172268174,-158.95381917591664,29.989,365.9982660356891,77.98508442467295,217.75831085170836,222.90727931798588,4.736333094514806,,365.9982660356891,77.98508442467295,1.1712529246607393,1.2014740290126347,1.0,1.0,1.0,0.0,0.0,16.0,164.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,53,measured_sinr_db,15.0,-78.6975566,35.7260509,29.963,-147.6654744533749,-158.83160649567964,29.963,366.07943330499586,78.10729710490995,217.61188628477092,222.91355461933338,4.732662769159669,,366.07943330499586,78.10729710490995,1.2396069255966307,1.2818905007019186,1.0,1.0,1.0,0.0,0.0,15.0,151.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,54,measured_sinr_db,15.0,-78.6975512,35.7260633,29.737,-147.1797612011605,-157.45509802958875,29.737,366.5651465572103,79.48380557100083,216.2597917867604,223.06814519811834,4.702317002136069,,366.5651465572103,79.48380557100083,1.251539541413196,1.2959288722508189,1.0,1.0,1.0,0.0,0.0,15.0,145.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,55,measured_sinr_db,15.0,-78.6975381,35.7260955,29.807,-146.0020301508651,-153.88085856195772,29.807,367.7428776075057,83.05804503863186,212.86785445062168,223.49501319625355,4.796459158535958,,367.7428776075057,83.05804503863186,1.281371080954609,1.3310248011230696,1.0,1.0,1.0,0.0,0.0,15.0,130.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,56,measured_sinr_db,15.0,-78.6975187,35.726148,29.937,-144.25921240001844,-148.0536596818051,29.937,369.48569535835236,88.88524391878448,207.48998945412805,224.2562982138898,4.957362607049673,,369.48569535835236,88.88524391878448,1.299270004679457,1.35208235844642,1.0,1.0,1.0,0.0,0.0,15.0,121.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,57,measured_sinr_db,15.0,-78.6974911,35.7262216,29.959,-141.7799530827761,-139.8841068356885,29.959,371.9649546755947,97.05479676490108,199.97861996916004,225.3856450419947,5.1507985398569645,,371.9649546755947,97.05479676490108,1.2435844642021523,1.2865699578848853,1.0,1.0,1.0,0.0,0.0,15.0,149.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,58,measured_sinr_db,15.0,-78.697459,35.7263064,30.004,-138.89700766196222,-130.4708212391928,30.004,374.8479000964086,106.4680823613968,191.4132350095456,226.79170445801083,5.396023250731326,,374.8479000964086,106.4680823613968,1.2097753860552174,1.2467945718296676,1.0,1.0,1.0,0.0,0.0,15.0,166.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,59,measured_sinr_db,15.0,-78.6974264,35.7263912,29.917,-135.96965486893308,-121.05679440427161,29.917,377.77525288943775,115.88210919631797,182.9301889371274,228.3206197191156,5.620294480550094,,377.77525288943775,115.88210919631797,1.2117641553579785,1.2491343004211513,1.0,1.0,1.0,0.0,0.0,15.0,165.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,60,measured_sinr_db,18.0,-78.6973938,35.7264772,29.96,-133.04354866096384,-111.50883651014193,29.96,380.70135909740696,125.43006709044765,174.52045345947113,230.03235217026082,5.906988504545645,,380.70135909740696,125.43006709044765,1.108129386991109,1.127211043518952,1.0,1.0,1.0,0.0,0.0,18.0,153.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,61,measured_sinr_db,18.0,-78.6973609,35.7265645,29.859,-130.09166599429952,-101.8155160455943,29.859,383.65324176407125,135.1233875549953,166.16044811109975,231.9516882228981,6.171160682533983,,383.65324176407125,135.1233875549953,1.0643764623303695,1.0757370145063172,1.0,1.0,1.0,0.0,0.0,18.0,175.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,62,measured_sinr_db,17.0,-78.6973275,35.7266497,29.798,-127.09489463942518,-92.35384392011082,29.798,386.6500131189456,144.58505968047876,158.11172232591466,233.99587000909855,6.465335515460971,,386.6500131189456,144.58505968047876,1.116820308844174,1.137435657463734,1.0,1.0,1.0,0.0,0.0,17.0,170.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,63,measured_sinr_db,17.0,-78.6972942,35.7267345,29.959,-124.1079910445982,-82.93500661041085,29.959,389.6369167137726,154.00389699017873,150.34575560365073,236.2472239265958,6.863769289974775,,389.6369167137726,154.00389699017873,1.0949438465138044,1.111698642957417,1.0,1.0,1.0,0.0,0.0,17.0,181.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,64,measured_sinr_db,17.0,-78.69726,35.7268205,29.999,-121.04090588962742,-73.3808485574317,29.999,392.7040018687434,163.55805504315788,142.68862450517415,238.77373098094273,7.251528571616863,,392.7040018687434,163.55805504315788,1.083011230697239,1.0976602714085166,1.0,1.0,1.0,0.0,0.0,17.0,187.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,65,measured_sinr_db,17.0,-78.6972263,35.7269076,29.952,-118.02023614395479,-63.70210016517797,29.952,395.724671614416,173.23680343541162,135.3128386646518,241.64179016152286,7.630544687170498,,395.724671614416,173.23680343541162,1.085,1.1,1.0,1.0,1.0,0.0,0.0,17.0,186.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,66,measured_sinr_db,17.0,-78.6971945,35.7269941,29.973,-115.1718144191615,-54.087095807651814,29.973,398.5730933392093,182.85180779293776,128.50558798905368,244.84426700468975,8.048561134582782,,398.5730933392093,182.85180779293776,1.0611347683668693,1.0719232569021993,1.0,1.0,1.0,0.0,0.0,17.0,198.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,67,measured_sinr_db,18.0,-78.6971631,35.7270802,29.987,-112.3593767163826,-44.512908335685914,29.987,401.3855310419882,192.42599526490366,122.19003168205928,248.38823784909022,8.476098381836646,,401.3855310419882,192.42599526490366,0.9907919981282172,0.9891670566214319,1.0,1.0,1.0,0.0,0.0,18.0,212.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,68,measured_sinr_db,19.0,-78.6971286,35.7271665,29.926,-109.26553164871028,-34.91219125642936,29.926,404.4793761096605,202.02671234416022,116.104011779535,252.2804369005871,8.895449009388962,,404.4793761096605,202.02671234416022,0.9045390734674779,0.8876930276087974,1.0,1.0,1.0,0.0,0.0,19.0,234.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,69,measured_sinr_db,19.0,-78.6970936,35.7272528,29.846,-106.12455829876427,-25.307021941193316,29.846,407.62034945960653,211.63188165939627,110.55524206247172,256.5874398085811,9.305803769785927,,407.62034945960653,211.63188165939627,0.8528310715956949,0.8268600842302294,1.0,1.0,1.0,0.0,0.0,19.0,260.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,70,measured_sinr_db,19.0,-78.6970607,35.727337,29.87,-103.16983037758787,-15.931227329592033,29.87,410.57507738078294,221.00767627099754,105.9169450645684,261.22186163290024,9.732328519428608,,410.57507738078294,221.00767627099754,0.8309546092653252,0.801123069723912,1.0,1.0,1.0,0.0,0.0,19.0,271.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,147,measured_sinr_db,17.0,-78.6981254,35.7259323,29.717,-199.10168722530676,-172.11127363234905,29.717,314.64322053306404,64.82762996824053,263.77590284640826,229.1585840264843,3.851661036913005,,314.64322053306404,64.82762996824053,1.166539541413196,1.195928872250819,1.0,1.0,1.0,0.0,0.0,17.0,145.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,148,measured_sinr_db,19.0,-78.6981271,35.7259287,29.875,-199.2545334437051,-172.51105991369045,29.875,314.4903743146657,64.42784368689914,264.1628513930468,229.11456371774645,3.880349135740489,,314.4903743146657,64.42784368689914,1.0715956948993914,1.0842302292934018,1.0,1.0,1.0,0.0,0.0,19.0,150.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,150,measured_sinr_db,19.0,-78.6981244,35.7259361,29.796,-199.01225129440365,-171.6894285590902,29.796,314.73265646396715,65.24947504149938,263.43860650862547,229.21540250253454,3.873839381068218,,314.73265646396715,65.24947504149938,1.1233036967711745,1.14506317267197,1.0,1.0,1.0,0.0,0.0,19.0,124.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,151,measured_sinr_db,19.0,-78.6981141,35.7259643,29.749,-198.08802585698453,-168.55829782837603,29.749,315.65688190138627,68.38060577221356,260.70265890286,229.60466804545734,3.904314917714181,,315.65688190138627,68.38060577221356,1.129270004679457,1.1520823584464202,1.0,1.0,1.0,0.0,0.0,19.0,121.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,152,measured_sinr_db,19.0,-78.6980973,35.7260118,29.752,-196.5811332440715,-163.2841484383787,29.752,317.1637745142993,73.65475516221088,256.16616515962363,230.2863123098669,3.974441729918579,,317.1637745142993,73.65475516221088,1.1272812353766963,1.149742629854937,1.0,1.0,1.0,0.0,0.0,19.0,122.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,153,measured_sinr_db,19.0,-78.6980739,35.7260806,29.816,-194.4833623938722,-155.64466957493735,29.816,319.2615453644986,81.29423402565223,249.73309156759768,231.32977795543184,4.09203533706647,,319.2615453644986,81.29423402565223,1.0835283107159568,1.0982686008423022,1.0,1.0,1.0,0.0,0.0,19.0,144.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,154,measured_sinr_db,18.0,-78.6980364,35.7261855,29.993,-191.12077805763303,-143.9951890493419,29.993,322.62412970073774,92.9437145512477,239.9703391211789,233.0047131199321,4.301737542405423,,322.62412970073774,92.9437145512477,1.1359721572297614,1.1599672437997193,1.0,1.0,1.0,0.0,0.0,18.0,139.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,155,measured_sinr_db,18.0,-78.6980072,35.7262735,29.931,-188.50511862649725,-134.22159407765463,29.931,325.2397891318735,102.71730952293495,232.10225692100667,234.5479339189124,4.433000100512175,,325.2397891318735,102.71730952293495,1.1121069255966307,1.1318905007019187,1.0,1.0,1.0,0.0,0.0,18.0,151.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,156,measured_sinr_db,18.0,-78.6979778,35.7263598,29.82,-185.87145812854732,-124.63535710122808,29.82,327.8734496298235,112.3035464993615,224.49969940675825,236.1563302332115,4.555538882457131,,327.8734496298235,112.3035464993615,1.108129386991109,1.127211043518952,1.0,1.0,1.0,0.0,0.0,18.0,153.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,157,measured_sinr_db,18.0,-78.697947,35.7264479,29.91,-183.11220301297868,-114.84751102291287,29.91,330.6327047453921,122.09139257767671,216.8900038561312,237.90416709917736,4.740195039672289,,330.6327047453921,122.09139257767671,1.0464775386055216,1.0546794571829667,1.0,1.0,1.0,0.0,0.0,18.0,184.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,158,measured_sinr_db,18.0,-78.6979159,35.7265357,29.949,-180.3261715841711,-105.09118674391469,29.949,333.4187361741997,131.84771685667488,209.4860734005597,239.76705694414065,4.919493527133432,,333.4187361741997,131.84771685667488,1.0743203088441742,1.0874356574637343,1.0,1.0,1.0,0.0,0.0,18.0,170.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,159,measured_sinr_db,18.0,-78.6978859,35.7266219,29.91,-177.63953040996188,-95.51077642039489,29.91,336.1053773484089,141.42812718019468,202.48339768096312,241.73458152005156,5.079669657594128,,336.1053773484089,141.42812718019468,1.0683540009358914,1.0804164716892841,1.0,1.0,1.0,0.0,0.0,18.0,173.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,160,measured_sinr_db,18.0,-78.6978557,35.7267082,29.914,-174.93495516537297,-85.9170668337631,29.914,338.80995259299783,151.02183676682648,195.71824069480596,243.84262733534842,5.257653786641061,,338.80995259299783,151.02183676682648,1.0345449227889565,1.0406410856340664,1.0,1.0,1.0,0.0,0.0,18.0,190.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,161,measured_sinr_db,18.0,-78.6978248,35.7267948,29.934,-172.16700141463247,-76.28755361395729,29.934,341.57790634373833,160.65134998663228,189.16587267120323,246.10176912774085,5.447187370950774,,341.57790634373833,160.65134998663228,1.0206235376696304,1.0242629854936829,1.0,1.0,1.0,0.0,0.0,18.0,197.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,162,measured_sinr_db,19.0,-78.6977942,35.7268822,29.968,-169.42604001129266,-66.56644612298531,29.968,344.3188677470781,170.37245747760426,182.92089669179492,248.5504426147143,5.645299774122506,,344.3188677470781,170.37245747760426,0.9482919981282171,0.9391670566214319,1.0,1.0,1.0,0.0,0.0,19.0,212.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,245,measured_sinr_db,18.0,-78.6984334,35.72651,30.036,-227.16869083168524,-107.99177005109999,30.036,286.57621692668556,128.9471335494896,252.17841349357323,244.57445480585682,4.106506245719157,,286.57621692668556,128.9471335494896,1.0325561534861956,1.0383013570425832,1.0,1.0,1.0,0.0,0.0,18.0,191.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,246,measured_sinr_db,18.0,-78.6984746,35.7264265,29.898,-230.87063549321448,-117.27690802493593,29.898,282.8742722651563,119.66199557565365,259.5692709990733,243.0704907411817,3.9584350841842357,,282.8742722651563,119.66199557565365,1.0981855404773047,1.115512400561535,1.0,1.0,1.0,0.0,0.0,18.0,158.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,247,measured_sinr_db,18.0,-78.6985252,35.7263212,30.001,-235.41620152020323,-128.98403961581752,30.001,278.32870623816757,107.95486398477206,269.0397427185912,241.28175830736586,3.8404411233255313,,278.32870623816757,107.95486398477206,1.0922192325690219,1.1084932147870847,1.0,1.0,1.0,0.0,0.0,18.0,161.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,267,measured_sinr_db,19.0,-78.6984979,35.7265846,29.972,-233.03251853261392,-99.70074103582068,29.972,280.71238922575685,137.2381625647689,254.10291879919575,246.8368011916214,4.061465942683766,,280.71238922575685,137.2381625647689,0.934370613008891,0.9227889564810482,1.0,1.0,1.0,0.0,0.0,19.0,219.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,268,measured_sinr_db,19.0,-78.6984686,35.7266716,29.967,-230.40819419504328,-90.02284900899885,29.967,283.3367135633275,146.91605459159075,248.0238676873252,248.65890174342425,4.1604696591340495,,283.3367135633275,146.91605459159075,0.9224379971923257,0.9087505849321479,1.0,1.0,1.0,0.0,0.0,19.0,225.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,269,measured_sinr_db,19.0,-78.6984404,35.7267581,29.923,-227.88255777908154,-80.39850271628102,29.923,285.86234997928926,156.54040088430855,242.3151937465045,250.56681479720896,4.248665386621783,,285.86234997928926,156.54040088430855,0.9065278427702387,0.8900327562002808,1.0,1.0,1.0,0.0,0.0,19.0,233.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,299,measured_sinr_db,19.0,-78.6974533,35.729656,30.106,-138.30502584705016,241.78679179746555,30.106,375.43988191132064,478.7256953980551,279.13524957050026,330.22991127693786,3.716394484609586,,375.43988191132064,478.7256953980551,0.9244267664950866,0.9110903135236312,1.0,1.0,1.0,0.0,0.0,19.0,224.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,300,measured_sinr_db,19.0,-78.6974227,35.7297447,30.057,-135.53119375152866,251.61750198627922,30.057,378.2137140068421,488.5564055868688,286.3661852040982,331.6913281843135,3.6122486623637715,,378.2137140068421,488.5564055868688,0.8906176883481517,0.8713149274684138,1.0,1.0,1.0,0.0,0.0,19.0,241.0
aerpaw,pawprints_5G_NR_altitude30m_flight1,,candidate,C:\Users\52834\Downloads\aerpaw-dataset-24.zip,aerpaw-dataset-24/Logs/pawprints_5G_NR_altitude30m_flight1.csv,360,measured_sinr_db,18.0,-78.699242,35.7261421,29.958,-300.2498138722426,-148.94766820460634,29.958,213.4950938861282,87.99123539598324,335.6466165096131,243.61494970958375,3.0707620150387003,,213.4950938861282,87.99123539598324,1.108129386991109,1.127211043518952,1.0,1.0,1.0,0.0,0.0,18.0,153.0
